Work ID,Work ISWC,Party ID,Party IPI Name,Party Full Name,Party Role
H4531W,,1393459,250067005,JONATHAN SIMON DOUGLAS,Composer
L3240P,,1429042,264443467,PIERS MARSH,Composer
BVA9BB,T0703483548,100252,135628081,JAMES MERRILL BRICKMAN,ComposerLyricist
KV8AK0,,1164191,185874812,MARCIA V WHINNERY,Composer
I63754,,1167563,250148201,PABLO EDUARDO MONDELLO,Composer
P8759O,,1348656,631345963,SMITH NICHOLAS SMITH,Composer
F6245V,T0603875600,1122834,64084484,ROSS ANDREW WILSON,Composer
T5054M,T0101866663,1123835,135186578,ANDREW LLOYD-WEBBER,Composer
WB91LR,,1129246,700570191,ANNUITY SONGS,RightsAdministrator
ZV7K79,T9262062726,1179918,689243401,INGO D E DASSEN,Composer
I61611,,1439575,74165477,DEAN DILLON,Composer
TA377R,,1542371,616695618,RICHARD ISONG OLOWARANTI MBU ISONG,ComposerLyricist
AA8T9U,T3014027595,1553502,355572446,KENT SCOTT CARTER,ComposerLyricist
FV8M4F,,1587787,184428846,ALESSANDRO GAROFALO,Composer
P44078,,1650114,270334686,ANDERS NILS OVE BERGSTROM,Composer
MA0Y7M,T3044533844,1758257,,DANIEL BACK,ComposerLyricist
J1361O,,1927108,20455326,GIUSEPPE MENDES,Composer
E4089Y,T9704812679,1954031,,MILTON SILVA CAMPOS DO NASCIMENTO,Composer
JV9X3H,,1953855,,ICHIRO HADA,Composer
F6667A,,1754461,661983608,ANDREW MUTAMBIRA,Composer
A4556H,,1812901,,JITENDER JEETU,Composer
L4811Y,,1831667,438467036,FEDERICO FERRETTI,Composer
XV7B7M,T3125250279,1786951,,QIN FENG CHEN,Composer
AVCN75,T9225030820,1940986,182737450,JAMES IHA,Composer
TVCJOU,,1946524,65094768,NKRUMAH THOMAS,Composer
HA3YP1,T3017901843,1797096,274383253,ANDREW LAUZON,Arranger
B8055W,,1826062,,KI HYUN KIM,Composer
GE24UF,T3015353427,1936312,404981752,VEFIK TARIK AGANSOY,Arranger
KV8AK0,,1957278,222538687,COLIN WHINNERY,Composer
P2450W,,1962734,270851858,HADRIAN FILIP TABECKI,Composer
VB0K5R,T0399417389,1979499,673820137,ELAN RUBIO BORGES,ComposerLyricist
D81840,,1581008,32587189,MABEL WAYNE,ComposerLyricist
UVAEC8,T9126118578,1254128,401991864,JAMES RIORDON NORMAN,Composer
D8018F,T9138810921,1160271,463833343,JAMES DAVID MARTIN,ComposerLyricist
AA7QCE,,1753964,442482856,CHARLES ROLAND BERRY,Arranger
AV847G,T9173566251,1762881,673595798,JULIAN SALAZAR MARTINEZ,ComposerLyricist
GA5CTH,,4907464,1025818571,SONGS OF HARPETH VALLEY,OriginalPublisher
M5271P,T2030145059,5032334,68504761,DIMITRIOS THIOPOULOS,Lyricist
AV7HIH,,515847,492561925,JONATHAN GEER,Composer
LA4SDB,T3073743183,488034,582895790,BMG RIGHTS MANAGEMENT (FRANCE),OriginalPublisher
AV8SX4,,517198,402278684,MATTHEW GALEN MC GAUGHEY,Composer
OV8TQ8,T9035022823,516611,342880850,JOHN C JR HUNTER,ComposerLyricist
IG7UP0,T3113485391,4885987,400413330,GRAHAM ANTHONY GOODWIN,ComposerLyricist
SVBET8,,521929,619851030,ELITE EMBASSY,OriginalPublisher
LVCJCL,T9269116543,491694,673423932,MICHAEL BLAKE JR MARGOTT,ComposerLyricist
GD9D8U,,5196098,812750946,ANATU ANATU,ComposerLyricist
GV9WMK,,482783,405446282,CHRISTIAN PER DANIEL WAHLBERG,Composer
EA82AZ,T9287095038,4857406,370623474,MITCHELL TALENT GROUP INC.,OriginalPublisher
H4773Z,,492174,249403565,KLAUS BADELT,Composer
P5908L,,492748,401824200,JOHN ANTHONY WHITE,Composer
KF3TU5,T9317066254,5063809,1034777162,ABORA MUSIC WORLDWIDE,OriginalPublisher
N2540A,,483838,567212450,UNIVERSAL MUSIC BRENTWOOD BENSON SONGS,OriginalPublisher
C5028M,,484575,448562431,TRADITIONAL,Composer
U1290J,T0115592512,495294,121605616,GARY BRIAN TIBBS,ComposerLyricist
SVCO9U,T9196007337,498088,616555149,JOHN MARK RAINEY,ComposerLyricist
DA115U,,481881,569197004,EMI PRODUCTION MUSIC GMBH,OriginalPublisher
EV9CQQ,,492549,12178025,JERRALD K GOLDSMITH,Composer
M5271P,T2030145059,5037807,68526061,TOLIS APOSTOLOS VOSKOPOULOS,ComposerLyricist
IVDZTN,,516205,55737363,ALAN FREDERICK PARKER,Composer
DVB1E9,T0710601447,517248,129622376,ANTHONY RAY HARRELL,ComposerLyricist
X0841B,,5063768,,BILLY J MADISON,ComposerLyricist
BA7KPD,,517394,510413805,JAMES JOHN DESMOND,Composer
J2454U,,483245,482580437,EVAN KIDD BOGART,Composer
PVCMNI,,491726,234710001,ALAN PAUL ETT,Composer
GE24UF,T3015353427,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
SH62EK,,5653883,,MOK MIN,ComposerLyricist
MVCFOX,,5586850,1090894434,CONCORD BOULEVARD,RightsAdministrator
QV9QMX,T0426880581,5670196,85004101,SEBASTIAN ANTONIO DOMINGUEZ LOZANO,Composer
RVBS3D,,492481,244788435,ANTONIUS B J TOM HOLKENBORG,Composer
K1740Q,,484575,448562431,TRADITIONAL,Composer
SD2HH8,,5211186,838523517,OCTOPUS CREATIVE ARTS,OriginalPublisher
SVAM7U,,524187,759553003,TWENTY FIFTEEN BOULEVARD MUSIC INC,OriginalPublisher
SV99NS,,4865672,1026501899,FOUNDRY MUSIC PUBLISHING WORLDWIDE,OriginalPublisher
AB7FQ2,T0020126775,519234,,ACUM,OriginalPublisher
EVCC3T,T9257014361,491726,234710001,ALAN PAUL ETT,ComposerLyricist
LVCAD0,,491726,234710001,ALAN PAUL ETT,Composer
BVDBYK,T9257061500,491726,234710001,ALAN PAUL ETT,ComposerLyricist
P06109,T7000896142,493119,44430507,MARK ALLEN MOTHERSBAUGH,ComposerLyricist
GVCRTH,T9126237192,516413,423418874,CHRISTOPHER MARK SALT,Composer
SA9ZFM,T9141845401,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
SVG8IB,T8039402024,487902,532733759,NESOLA EDITION,OriginalPublisher
MV7DKA,T9211319334,491765,280536565,CHRISTOPHER ANTHONY JOHN MARTIN,ComposerLyricist
OV827Z,T9180963386,522662,,ROCKWELL MUSIC PUB LLC,OriginalPublisher
MVBYEA,,491603,346524951,MARC HENRY BONILLA,Composer
CA4JVQ,,5594024,775875575,DANIEL FELIPE OCHOA RODERO,ComposerLyricist
Z31650,T0026078954,5851933,,23RD PRECINCT #2,OriginalPublisher
BV8JGZ,,587271,161970171,BLUEWATER MUSIC CORP.,RightsAdministrator
CV7NB9,,587271,161970171,BLUEWATER MUSIC CORP.,RightsAdministrator
KE9H3I,T9102532014,611714,,MESAM,OriginalPublisher
TF00M2,T9212290614,611714,,MESAM,OriginalPublisher
VB5GM1,T9037755912,611714,,MESAM,OriginalPublisher
L50707,T0115438442,615208,252483470,TAIRONA SONGS LTD,OriginalPublisher
TE0SO1,T3085050422,6176706,379741315,NATHAN ASAFE PEREIRA DE SOUZA,ComposerLyricist
KA0I5Q,,611714,,MESAM,OriginalPublisher
W7583A,,622721,66434080,BLACK BULL MUSIC INC,OriginalPublisher
I83260,,629031,,EMU MUSIC,OriginalPublisher
Q1528D,T1013684392,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,SubPublisher
BV7ACN,T1020163602,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,SubPublisher
E4754H,,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
Z3371U,T9138808830,598710,282802660,UNIVERSAL-POLYGRAM INTL TUNES INC.,RightsAdministrator
PV9VAQ,,631830,,AUDIO MILITIA,OriginalPublisher
AV8SX4,,594132,683921122,AUDIO DISTORTION,OriginalPublisher
RB1P1R,T9048624948,5967459,189840910,BONI KOLLER,Arranger
BA79WR,T9289037361,6044293,386140163,GUILLEM JUNCA,Composer
L04210,,591961,533878031,"FIGS. D MUSIC, INC.",OriginalPublisher
VB935N,T9193327569,6047566,738634317,DANIEL HERSIG,ComposerLyricist
MB7PHB,T9319645619,5928961,595470119,GISLAINE ALPOHIM,ComposerLyricist
I19488,T0714971615,610959,128633767,EMI APRIL MUSIC INC,RightsAdministrator
SVD46P,T0352905500,610959,128633767,EMI APRIL MUSIC INC,SubPublisher
G6453X,,654679,193659134,LITTLE TORNADOES MUSIC,OriginalPublisher
CA4JVQ,,6587685,,KLAIM MUSIC,OriginalPublisher
D8018F,T9138810921,670455,713267948,HSMB,OriginalPublisher
KE4E5V,T9215467804,6675306,788399555,BORISS HREBTUKOV,Arranger
YV7PPL,,660273,,P&M KOREA,OriginalPublisher
WVA54R,T9189180787,667544,72077386,MIKE CURB MUSIC,OriginalPublisher
I93905,T9129783648,667462,468012462,SOUNDSAC,OriginalPublisher
G4962M,,610959,128633767,EMI APRIL MUSIC INC,RightsAdministrator
MB249O,T3032840016,6228406,790750910,VOLKAN GULEC,ComposerLyricist
Y3491Z,,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,SubPublisher
H7119L,T0023916597,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
T9263I,T0012182307,598710,282802660,UNIVERSAL-POLYGRAM INTL TUNES INC.,RightsAdministrator
PVBJ47,,598710,282802660,UNIVERSAL-POLYGRAM INTL TUNES INC.,RightsAdministrator
RB1P1R,T9048624948,5967461,188533828,THOMAS HALDIMANN,Arranger
BVATVS,,607920,395302652,PLASMAPOOL MEDIA ENTERTAINMENT,OriginalPublisher
MB7PHB,T9319645619,6172281,757197203,PRODUTORA C1C2 CONSULTORIA EM GESTAO EMPRESARIAL LTDA ME,OriginalPublisher
SVHC1Z,,6274174,355795321,GARY NATHANIEL DA COSTA,Composer
B4660Q,T3058801886,667380,353570366,BMG BUMBLEBEE (DIGITAL ONLY),RightsAdministrator
WB5BA2,,6577863,1003821121,DEADBEATS INC,OriginalPublisher
MVCA18,T0724179503,655176,,ROCKIN' LEPRECHAUN MUSIC,OriginalPublisher
I5509N,,628993,260271691,AIR CHRYSALIS SCANDINAVIA AB,OriginalPublisher
RB1IQD,,5731187,,ADITYA JAIN,Composer
WB8PRS,T0025297475,5767335,,GABI BEN MOSHE,Arranger
IVDZTN,,2144239,86303478,MICHAEL MORAN,Composer
SV99NS,,2018401,,DAVID E COOKE,Composer
N2926N,,2182211,,MAHESH PRABHKAR,Composer
I7930L,T0607172495,2128688,181519664,JOHN ALLAN SPITTLES,Composer
N7073M,T9109442413,2005330,610189475,STEFAN SPRIANU,ComposerLyricist
WV8FSD,,2193591,,TIMOTHY LEWIS,ComposerLyricist
EA0C1C,T9125015852,2133833,629089713,DROR SAGRON,ComposerLyricist
OV7CQ1,,2136023,358319441,DAVID JOSEPH WESLEY,Composer
SH62EK,,2209063,712781743,NICOLE COHEN,ComposerLyricist
I13302,,682999,9263004,EMBASSY MUSIC CORPORATION,RightsAdministrator
L9926W,,682995,27909466,"G. SCHIRMER, INC.",RightsAdministrator
F06503,T0410004464,680418,337211392,"SONGS OF PEER, LTD.",OriginalPublisher
TVCO3F,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
H4773Z,,683046,580810454,WALT DISNEY MUSIC COMPANY,OriginalPublisher
H4531W,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
LVB8FQ,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
X11555,T9126232584,681958,579630017,SONY MUSIC ENTERTAINMENT INDIA PRIVATE LIMITED,OriginalPublisher
I3165S,,694485,447691717,MUSIC OF STAGE THREE,OriginalPublisher
I3163J,,694485,447691717,MUSIC OF STAGE THREE,RightsAdministrator
KA0FZ3,T1010911541,704520,,JASRAC,OriginalPublisher
L1753J,,694182,537275340,SONY/ATV HARMONY,OriginalPublisher
A4975M,,690421,,GLOBAL GRAFFITI PUBLISHING,OriginalPublisher
EA5EWD,T3112749034,705801,551650169,RESERVOIR 416,OriginalPublisher
I13302,,717065,,IMMACULATE MUSIC LTD.,OriginalPublisher
K19528,T9136021028,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,OriginalPublisher
K1729H,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
Z1547O,,718439,33189981,WONDERLAND MUSIC COMPANY INC,OriginalPublisher
A6827V,,722462,569307226,SONGS OF BUILDERS MUSIC,OriginalPublisher
H2044Q,T7000230786,725812,23276307,PAINTED DESERT MUSIC CORP,SubPublisher
IVABPX,,833575,126482086,MORAINE MUSIC,OriginalPublisher
G4311A,T9068482382,850885,347636538,WARNER OLIVE MUSIC LLC.,OriginalPublisher
B3835T,T9179197683,955042,280867339,SELIM CALDIRAN,Arranger
MVCFOX,,690919,467249131,HEADPHONE JUNKIE PUBLISHING,OriginalPublisher
T4919O,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
MVCDHP,,718439,33189981,WONDERLAND MUSIC COMPANY INC,OriginalPublisher
SC0520,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
D81840,,725813,28890358,SKIDMORE MUSIC CO.,OriginalPublisher
M5890I,,727264,,SUPER CASSETTES,OriginalPublisher
TVFGSQ,T9271946011,731138,581490534,UNIVERSAL MUZIK TAKSIM EDISYON,OriginalPublisher
AV847G,T9173566251,747297,1071748357,HIPGNOSIS INTERNATIONAL,RightsAdministrator
I81760,T9007578623,734133,334307783,IRA GERSHWIN MUSIC,OriginalPublisher
Z63823,T9143556325,781026,76389141,KOHAW MUSIC,RightsAdministrator
FE6D5X,,836457,556766504,MARC GRIFFIN MUSIC,OriginalPublisher
AV7YGX,,917178,,LEOSCORE,RightsAdministrator
O50259,T3059517005,922741,,CAHILL MUSIC INC,OriginalPublisher
ZV7K79,T9262062726,933534,640886820,INDEPENDENT MUSIC PUB BENELUX,OriginalPublisher
TVFQH5,T9131477117,984445,448737614,THOMAS RICHARD HILL,Composer
O4448T,,802951,201732908,BLUEWATER MUSIC CORP. D/B/A MIGHTY NICE MUSIC,RightsAdministrator
PV7P2P,,884660,680959006,LOOSE CLUB DI MARIO MANGANELLI,OriginalPublisher
I61611,,978108,180326195,CASEY MICHAEL BEATHARD,Composer
IVDFQ4,,924572,285100389,SONY/ATV MUSIC PUBLISHING KOREA,OriginalPublisher
T9141A,T0420537934,929882,640522773,BMG ELEVEN SPAIN,OriginalPublisher
E5397R,T0421310420,929882,640522773,BMG ELEVEN SPAIN,OriginalPublisher
HA57EE,,936510,739600727,THESE ARE PULSE SONGS,OriginalPublisher
TA712V,T3120679683,944370,603703680,MUSIC BY GREENSLEEVES,OriginalPublisher
ND0DH2,T9305098435,983690,345120793,RUSSELL WILLIAM HOWARD,Composer
S7182X,T0017927206,834583,439279226,RNLS PUB LTD.,OriginalPublisher
N65006,T9154006572,880387,705296640,SONGS OF RED BULL,RightsAdministrator
MV7EDQ,T8004959096,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
IB9050,T3011020938,947015,733294637,WATCH & LEARN PUBLISHING,OriginalPublisher
SVAM7U,,861337,187062752,SONY/ATV SONGS LLC,RightsAdministrator
H2729S,T9028666504,936869,,SOLIVIA MUSIC PUB,OriginalPublisher
DB1509,T0106291784,800316,,MECHANICAL COPYRIGHT PROTECTION SOCIETY LTD,OriginalPublisher
SVBJIY,,873084,567521924,BMG RIGHTS MANAGEMENT GMBH (GE,OriginalPublisher
SD5QUZ,,926076,60796953,WC MUSIC CORP,SubPublisher
T1178V,T9047100947,892735,744555034,CAPITOL CMG GENESIS,RightsAdministrator
C2733C,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
AA2XHR,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
IV7LWK,T9185797299,912170,690793011,SONY/ATV ALLEGRO,RightsAdministrator
PA3PSJ,,854109,37280097,COMETA ED. MUSIC,OriginalPublisher
M3924Y,T9035935263,982447,598224903,MICHAEL JAMES RYAN BUSBEE,Composer
HA0JB6,T8044075391,932861,653581923,HONUA MUSIC,OriginalPublisher
TV7QFY,,943296,88721248,MPL COMMUNICATIONS INC,OriginalPublisher
P44078,,966220,,REACTIVE SCANDINAVIA,OriginalPublisher
H7247N,T9141833150,752653,601191692,BMG GOLD SONGS,OriginalPublisher
J2502L,,813336,460395650,MUSIC SALES CORPORATION,RightsAdministrator
N1718Q,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
SVHAHZ,,902530,179581129,"MEGATRAX PRODUCTION MUSIC, INC",RightsAdministrator
AB2TPQ,,927121,509030978,SENTRIC MUSIC LIMITED,SubPublisher
XV7B7M,T3125250279,928269,,LEICO RECORD FACTORY CO. LTD.,OriginalPublisher
T03498,T0727358975,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
MVB8W5,T7038029551,861197,,SQUARE ENIX CO LTD (JAPAN),OriginalPublisher
J77410,T0702414332,861337,187062752,SONY/ATV SONGS LLC,OriginalPublisher
O4448T,,766150,127194183,BASH MUSIC,OriginalPublisher
L04210,,809903,27521796,SANGA MUSIC,OriginalPublisher
T17703,T9158532708,856818,183294846,BARBARA ORBISON MUSIC CO,OriginalPublisher
M8843B,,865162,,BMG PLATINUM SONGS SNGFLE/DIGI,RightsAdministrator
JV7AQI,,878507,340328985,GREENSLEEVES PUBLISHING LTD.,RightsAdministrator
BVA9BB,T0703483548,892737,742116471,CAPITOL CMG AMPLIFIER,RightsAdministrator
C9067I,,876625,,HIBRIA PUBLISHING,OriginalPublisher
Z0896J,,984451,498599464,TIAAN CRISTIE WILLIAMS,ComposerLyricist
LV7PV1,,775446,342960167,"JAY LIVINGSTON MUSIC, INC.",OriginalPublisher
Z63823,T9143556325,920093,229993322,"WIXEN MUSIC PUBLISHING, INC.",RightsAdministrator
X0901N,T8017377628,880059,185314175,WARNER-TAMERLANE PUB CORP.,RightsAdministrator
IC783E,,1164794,620929648,EGEMEN SANLI,ComposerLyricist
UV7FY5,,1215542,,YOUNG HO BAE,Composer
BV815S,T9263999924,1546620,769208114,XAVIER ANDREW HASSARD,Composer
C9067I,,1564421,,SAVIO RADE SORDI,Composer
LV7PV1,,1201109,9595856,RAY EVANS,Composer
K19528,T9136021028,1437423,355464155,ZACHARY RYAN BAIRD,ComposerLyricist
P7497L,,1565589,184156757,FABRIZIO CASTANIA,Composer
G4311A,T9068482382,1157969,345881633,CHRISTOPHER MICHAEL DRAKE,Composer
X6909G,,1551033,235792058,SOEREN NILS EICHBERG,Composer
DVBMDK,,680418,337211392,"SONGS OF PEER, LTD.",SubPublisher
LV7EZ3,T9133445462,900544,,THE ROCHESTER PINCH HARMONIC O,OriginalPublisher
K1722E,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
P44078,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,RightsAdministrator
RV7RIE,T8029777025,886145,,I2I MUSIKPRODUKTIONS-UND MUSIK,OriginalPublisher
T1178V,T9047100947,865038,,STARSHAPED MUSIC,OriginalPublisher
TV85UO,T0042389387,905420,179000189,TRUELOVE MUSIC,OriginalPublisher
L5136S,T0114186876,752653,601191692,BMG GOLD SONGS,RightsAdministrator
X04329,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
C01794,,752642,595808890,BMG PLATINUM SONGS,OriginalPublisher
MV9O9B,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
O3932L,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
H2729S,T9028666504,868817,,LEHAJOES MUSIC,OriginalPublisher
P7497L,,836940,,S.I.A.E. DIREZIONE GENERALE,OriginalPublisher
C9478T,T3033375967,873084,567521924,BMG RIGHTS MANAGEMENT GMBH (GE,OriginalPublisher
I81760,T9007578623,926076,60796953,WC MUSIC CORP,OriginalPublisher
H2729S,T9028666504,817328,344473265,NEW SPRING PUBLISHING INC,OriginalPublisher
Z5650S,,730347,670079834,BMG CHRYSALIS SCANDINAVIA AB,OriginalPublisher
K19528,T9136021028,727608,416416379,STRATOSPHERICYONESS MUSIC,OriginalPublisher
G44020,,882851,207094488,FIRST PRIORITY MUSIC,OriginalPublisher
F5312V,,930927,653903635,SHAN CAN MUSIC,OriginalPublisher
Y3491Z,,914539,487190913,YG ENTERTAINMENT,OriginalPublisher
G2377N,T9196001204,973537,806299519,TUM YILDIZLAR EGLENCE PRODUKSI,OriginalPublisher
AC14C4,,982223,588411031,MATTHEW NEWMAN DUNNE,ComposerLyricist
SVHUO1,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
DV9HIY,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
AVD7XG,T8027348182,752653,601191692,BMG GOLD SONGS,RightsAdministrator
DV8D87,T9176615773,771234,601712397,"CONCORD MUSIC GROUP, INC. DBA CONCORD SOUNDS",RightsAdministrator
HV7F0L,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
W5980X,,861339,338164558,SONY/ATV TUNES LLC,SubPublisher
SVHAJ7,,902530,179581129,"MEGATRAX PRODUCTION MUSIC, INC",RightsAdministrator
Z1401A,T3057814805,914221,,SHINY GEODE MUSIC,OriginalPublisher
C2732T,,914720,42012247,NIPPON TELEVISION MUSIC CORP.,OriginalPublisher
LA4SDB,T3073743183,752642,595808890,BMG PLATINUM SONGS,SubPublisher
H2413E,T0006146662,825301,461218182,BOOTLEGGERS STOP,OriginalPublisher
P7404U,,837710,36552682,EMI MUSIC PUB SCANDINAVIA AB,OriginalPublisher
SV7OZX,,977940,732104978,BRUCE FINGERS,Composer
FE1ONX,,982950,272877624,OMER FARUK GUNEY,Lyricist
G24479,T9068821090,983333,2967982,STEVEN RANDALL JACKSON,ComposerLyricist
DVCI0Z,T9055672010,920093,229993322,"WIXEN MUSIC PUBLISHING, INC.",RightsAdministrator
A5303N,T9033808058,978127,294640249,CELIK ERISCI,Composer
WVBKUF,T9214242747,800316,,MECHANICAL COPYRIGHT PROTECTION SOCIETY LTD,OriginalPublisher
AV7YGX,,920866,,MARTIN GATES PUB LTD,OriginalPublisher
D49307,,926076,60796953,WC MUSIC CORP,RightsAdministrator
Y1833D,,926076,60796953,WC MUSIC CORP,RightsAdministrator
MA7SLZ,,939083,475850815,SHENANZHU LLC,RightsAdministrator
MA7RM7,T9248169213,939083,475850815,SHENANZHU LLC,RightsAdministrator
RA8A02,,943538,293183255,OLUWAFEMI AGOLABI OLASEHINDE,Composer
I19488,T0714971615,892737,742116471,CAPITOL CMG AMPLIFIER,RightsAdministrator
SV8F2T,,892810,477764302,TALPA ENTERTAINMENT,OriginalPublisher
IV7LWK,T9185797299,902549,722819833,DEYJAH'S DADDY MUSIK,OriginalPublisher
GVCSFU,,950528,272532376,WILLIAM JOHN SLATER,Composer
MVCFOX,,984113,340675175,STACY FERGUSON,ComposerLyricist
DV821I,,982240,293575527,MATTHIAS MANIA,Composer
DV7Q9P,T9176847124,752653,601191692,BMG GOLD SONGS,RightsAdministrator
I5509N,,908974,,FULLSTEAM PUB OY,OriginalPublisher
Z5650S,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
JV7SRN,,873084,567521924,BMG RIGHTS MANAGEMENT GMBH (GE,OriginalPublisher
G24479,T9068821090,883806,801148773,WARNER BROS MUSIC A DIV OF WARNER BROS INC.,RightsAdministrator
HVB3ZQ,,905415,463700859,TRUELOVE MUSIC INTERNATIONAL,RightsAdministrator
SVF3MQ,,926076,60796953,WC MUSIC CORP,RightsAdministrator
HA0JB6,T8044075391,926076,60796953,WC MUSIC CORP,SubPublisher
H11463,,835773,648128335,CLEARBOX RIGHTS LLC,RightsAdministrator
EV93FR,T8009971114,970465,68384151,GORILLA MUSIK-VERLAG GMBH,OriginalPublisher
IB9050,T3011020938,983943,341525684,SHAFIQ A HUSAYN,ComposerLyricist
Z0896J,,1087415,646485219,DARIUS MOLDOVAN,ComposerLyricist
SD5QUZ,,1195416,,YUN RI,Lyricist
X0901N,T8017377628,1283772,230557099,ADRIAAN ADDY ZWAN VAN DER,ComposerLyricist
E39698,,1324295,819896574,MICHAEL HO,Composer
H4565F,T8022439777,1353371,257579127,KAI PAUL,Composer
D88927,,1473142,617461744,JUAN MANUEL TORREBLANCA BECERRA ACOSTA,Composer
HV8GZY,,1167497,,FABIO SERRI,Composer
P7868L,T1066511019,1181945,,FRANTISEK SAHULA,ComposerLyricist
M5890I,,1208252,275180070,BIHARI VINAY,Composer
A7385B,T9001459707,1359069,19761177,CARLO MARTELLI,Arranger
I5509N,,1360381,513165681,IIRO EEMELI SALOMAKI,Composer
SVBC5F,,1371642,,JAN DE WET,Composer
BVD3RM,,1395044,12582901,ALLAN GRAY,Composer
I3165S,,1543779,,BILLY F GIBBONS,Composer
HA505Z,T3026257096,1577494,425906553,SEBASTIEN LEFEBVRE,Composer
T1785N,,1635526,,PASSION PETER GONO,Composer
F06503,T0410004464,1361116,,RAMON PERELLO RODENAS,Composer
AA2XHR,,1443768,613614475,JARROD M. INGRAM,ComposerLyricist
I6638P,,1156352,61711798,BENNIE MAUPIN,Composer
Y2627M,T9092644569,977571,434437170,AYAK THIIK,Composer
C2491L,,787208,335469546,JERK AWAKE,OriginalPublisher
DV9HIY,,840981,281254768,GRUNDY UFA TV PRODUKTIONS GMBH,OriginalPublisher
R6489J,,938159,,SCHUBERT MUSIC PUB SP ZOO,OriginalPublisher
SVEVXM,T8039658942,873084,567521924,BMG RIGHTS MANAGEMENT GMBH (GE,OriginalPublisher
A7385B,T9001459707,800316,,MECHANICAL COPYRIGHT PROTECTION SOCIETY LTD,OriginalPublisher
S6992F,,926076,60796953,WC MUSIC CORP,OriginalPublisher
IB9050,T3011020938,910353,339668123,ROYNET MUSIC,RightsAdministrator
SVGVC2,,1410843,17155306,DUNCAN LAMONT,Composer
L5136S,T0114186876,1652889,,TOM ROBINSON,ComposerLyricist
MVCGQV,T7032143527,472448,151713200,MARC ANDRE DALL ANESE,Composer
WA7DHY,,4756339,1005817196,STREETVOICE INTERNATIONAL LIMITED,OriginalPublisher
